"image","xmin","ymin","xmax","ymax","label"
"1972.jpg",690.7686305487053,274.88486842105266,711.8125770653514,293.8322368421053,"Shuttlecock"
"1972.jpg",591.8618988902589,389.0954107987252,733.9087546239211,606.3157894736842,"Player1"
"1972.jpg",648.6806411837234,298.56907894736827,719.7040690505544,416.8421052631578,"Player2"
"1972.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1974.jpg",691.8208615906289,305.41120027240953,713.9170391491986,325.4111842105263,"Shuttlecock"
"1974.jpg",547.6695437731195,392.2533055355673,729.173859432799,609.4736842105262,"Player1"
"1974.jpg",645.5240443896421,320.5263157894737,716.5474722564729,424.73684210526307,"Player2"
"1974.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1973.jpg",692.8729963008632,279.09542686060854,713.9170391491986,298.04279528166114,"Shuttlecock"
"1973.jpg",607.6448828606658,370.1480423776726,789.1491985203453,587.3684210526317,"Player1"
"1973.jpg",666.0419235511711,287.5164473684209,737.0653514180019,405.7894736842105,"Player2"
"1973.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1975.jpg",688.6642647965475,328.56907894736844,713.9170391491986,351.727005807977,"Shuttlecock"
"1975.jpg",549.2478421701602,390.67435816714624,730.7521578298397,607.8947368421052,"Player1"
"1975.jpg",634.4759556103572,323.83223684210515,705.4993834771881,429.47368421052636,"Player2"
"1975.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1976.jpg",693.9252273427867,351.727005807977,716.0214049013564,374.8848844829359,"Shuttlecock"
"1976.jpg",538.1997533908753,385.9375160618831,719.7040690505548,603.1578947368421,"Player1"
"1976.jpg",637.6325524044386,322.2532894736841,708.6559802712695,440.52631578947364,"Player2"
"1976.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"198.jpg",446.6584463625154,319.09539473684214,552.930602651048,412.77962132504115,"Shuttlecock"
"1978.jpg",698.1340551787916,392.7796373869243,721.2823674475956,412.7796213250411,"Shuttlecock"
"1978.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1978.jpg",636.054254007398,328.56907894736827,707.0776818742288,431.0526315789474,"Player2"
"1978.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1977.jpg",696.0295930949445,368.56909500925167,720.2302327373612,392.7796373869244,"Shuttlecock"
"1977.jpg",544.5129469790381,400.1480423776726,726.0172626387176,617.3684210526317,"Player1"
"1977.jpg",643.9457459926014,331.7269736842104,714.9691738594322,450,"Player2"
"1977.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1979.jpg",692.8729963008632,411.727005807977,721.2823674475956,432.7796052631579,"Shuttlecock"
"1979.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1979.jpg",636.054254007398,328.56907894736827,707.0776818742288,431.0526315789474,"Player2"
"1979.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1980.jpg",699.1861898890259,431.72698974609375,727.5955610357582,452.7796373869243,"Shuttlecock"
"1980.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1980.jpg",636.054254007398,328.56907894736827,707.0776818742288,431.0526315789474,"Player2"
"1980.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1982.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1982.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1982.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1981.jpg",659.7287299630086,402.7796052631579,702.8689503699137,434.35855263157896,"Shuttlecock"
"1981.jpg",535.0431565967939,401.7269897460936,716.5474722564734,618.9473684210526,"Player1"
"1981.jpg",643.9457459926014,323.8322368421051,714.9691738594322,426.3157894736842,"Player2"
"1981.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1983.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1983.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1983.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1985.jpg",541.3563501849568,279.09542686060854,571.8701834155363,300.1480263157895,"Shuttlecock"
"1985.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1985.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1985.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1984.jpg",561.3481619913687,295.93751606188323,591.8618988902589,325.4111842105263,"Shuttlecock"
"1984.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1984.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1984.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"199.jpg",454.02387099260176,318.04277921977797,561.3481619913687,419.0954107987253,"Shuttlecock"
"1989.jpg",490.85080147965476,235.93751606188323,512.9469790382244,258.04277921977797,"Shuttlecock"
"1989.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1989.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1989.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1987.jpg",511.89484432799014,253.83226896587172,538.1997533908755,274.88486842105266,"Shuttlecock"
"1987.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1987.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1987.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1988.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1988.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1988.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1986.jpg",526.6255972564735,261.20067395662005,555.0349684032059,286.4638318513569,"Shuttlecock"
"1986.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1986.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1986.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1993.jpg",452.9716399506782,222.25332159745065,481.38101109741064,244.3585847553454,"Shuttlecock"
"1993.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1993.jpg",628.1627620221948,298.42105263157896,707.0776818742288,431.0526315789474,"Player2"
"1993.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1992.jpg",464.54589241676945,225.41121633429276,484.53760789149203,248.56909500925164,"Shuttlecock"
"1992.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1992.jpg",628.1627620221948,298.42105263157896,707.0776818742288,431.0526315789474,"Player2"
"1992.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1991.jpg",469.8068549630086,223.30593711451482,490.8508014796547,248.56909500925167,"Shuttlecock"
"1991.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1991.jpg",628.1627620221948,298.42105263157896,707.0776818742288,431.0526315789474,"Player2"
"1991.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1990.jpg",477.17227959309497,229.621726588199,501.37282290382245,254.88488448293586,"Shuttlecock"
"1990.jpg",536.6214549938347,389.0954107987252,718.1257706535142,606.3157894736842,"Player1"
"1990.jpg",636.054254007398,307.89473684210526,707.0776818742288,431.0526315789474,"Player2"
"1990.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1994.jpg",450.86727419852036,223.30593711451482,475.06781750924785,245.41120027240956,"Shuttlecock"
"1994.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1994.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"1994.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1998.jpg",426.66668272194823,238.0427952816612,450.86727419852036,256.99016370271386,"Shuttlecock"
"1998.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1998.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"1998.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1995.jpg",442.4496666923551,225.41121633429276,462.4414303329223,246.46381578947367,"Shuttlecock"
"1995.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1995.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"1995.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1996.jpg",437.1886559802713,228.56911107113487,457.1804677866831,247.5164794921875,"Shuttlecock"
"1996.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1996.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"1996.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1997.jpg",432.97987631011097,233.83223684210526,451.9194570745993,252.7796052631579,"Shuttlecock"
"1997.jpg",509.79038224414296,393.8322529039884,691.2946979038225,611.0526315789474,"Player1"
"1997.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"1997.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"1999.jpg",425.6144998458693,244.3585847553454,447.71067740443897,264.3585686934622,"Shuttlecock"
"1999.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"1999.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"1999.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2001.jpg",417.19689233970405,256.9901637027138,435.08429022811345,276.99014764083057,"Shuttlecock"
"2001.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2001.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"2001.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2000.jpg",421.40567200986436,250.6743742290296,440.3452527743527,268.56907894736844,"Shuttlecock"
"2000.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2000.jpg",607.6448828606658,290.5263157894737,686.5598027126998,423.1578947368421,"Player2"
"2000.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"200.jpg",458.232650662762,330.6743581671464,568.713586621455,443.305953176398,"Shuttlecock"
"20.jpg",698.1340551787916,360.1480263157895,791.7797279593095,579.0954268606085,"Player1"
"20.jpg",609.7493449445129,256.9901637027138,685.5076680024661,407.51644736842104,"Player2"
"2002.jpg",416.14470946362513,264.3585686934622,434.0320591861899,281.2006578947369,"Shuttlecock"
"2002.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2002.jpg",588.7053020961774,285.7894736842105,667.6202219482115,418.42105263157896,"Player2"
"2002.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2004.jpg",408.77928483353884,283.3059371145148,430.8754623921085,301.2006900185033,"Shuttlecock"
"2004.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2004.jpg",588.7053020961774,285.7894736842105,667.6202219482115,418.42105263157896,"Player2"
"2004.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2005.jpg",405.62268803945744,290.6743421052632,425.61449984586926,307.5164794921875,"Shuttlecock"
"2005.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2005.jpg",588.7053020961774,285.7894736842105,667.6202219482115,418.42105263157896,"Player2"
"2005.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2006.jpg",404.5705051633785,302.25330553556745,426.6666827219482,319.09539473684214,"Shuttlecock"
"2006.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2006.jpg",572.9223181257705,284.2105263157895,651.8372379778045,416.8421052631579,"Player2"
"2006.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2003.jpg",415.0924784217016,275.93753212376646,429.82327951602963,290.6743421052632,"Shuttlecock"
"2003.jpg",509.79038224414296,367.89473684210526,658.1504315659679,611.0526315789474,"Player1"
"2003.jpg",588.7053020961774,285.7894736842105,667.6202219482115,418.42105263157896,"Player2"
"2003.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2007.jpg",405.62268803945744,312.7796052631579,427.7188655980271,331.7269736842105,"Shuttlecock"
"2007.jpg",489.272503082614,369.4736842105263,637.6325524044389,612.6315789473684,"Player1"
"2007.jpg",576.0789149198519,282.63157894736844,654.9938347718859,415.2631578947369,"Player2"
"2007.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"201.jpg",475.06781750924785,322.2532894736842,576.0789149198521,427.5164794921875,"Shuttlecock"
"2010.jpg",400.3617254932183,347.51644736842104,419.3013062577066,366.46381578947364,"Shuttlecock"
"2010.jpg",487.6942046855733,369.4736842105263,636.0542540073983,612.6315789473684,"Player1"
"2010.jpg",563.4525277435264,284.2105263157895,642.3674475955604,416.8421052631579,"Player2"
"2010.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2009.jpg",487.6942046855733,369.4736842105263,636.0542540073983,612.6315789473684,"Player1"
"2009.jpg",563.4525277435264,284.2105263157895,642.3674475955604,416.8421052631579,"Player2"
"2009.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2008.jpg",401.4139083692972,323.305953176398,424.56226880394576,344.35855263157896,"Shuttlecock"
"2008.jpg",487.6942046855733,369.4736842105263,636.0542540073983,612.6315789473684,"Player1"
"2008.jpg",563.4525277435264,284.2105263157895,642.3674475955604,416.8421052631579,"Player2"
"2008.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2011.jpg",397.2051286991369,360.1480263157895,419.3013062577065,380.14805843955594,"Shuttlecock"
"2011.jpg",487.6942046855733,369.4736842105263,636.0542540073983,612.6315789473684,"Player1"
"2011.jpg",563.4525277435264,284.2105263157895,642.3674475955604,416.8421052631579,"Player2"
"2011.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2015.jpg",392.9963008631319,372.7796052631579,412.98811266954374,390.6743581671464,"Shuttlecock"
"2015.jpg",454.5499383477188,367.8947368421052,591.861898890259,611.0526315789473,"Player1"
"2015.jpg",544.5129469790379,284.2105263157895,623.4278668310719,419.9999999999999,"Player2"
"2015.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2012.jpg",397.2051286991369,369.6217105263158,416.1447094636252,390.67435816714635,"Shuttlecock"
"2012.jpg",487.6942046855733,369.4736842105263,636.0542540073983,612.6315789473684,"Player1"
"2012.jpg",563.4525277435264,284.2105263157895,642.3674475955604,416.8421052631579,"Player2"
"2012.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2013.jpg",395.1007147811344,382.2532894736842,417.19689233970405,405.41121633429276,"Shuttlecock"
"2013.jpg",487.6942046855733,369.4736842105263,636.0542540073983,612.6315789473684,"Player1"
"2013.jpg",546.0912453760787,288.94736842105266,625.0061652281128,421.57894736842104,"Player2"
"2013.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2014.jpg",395.1007147811344,378.04277921977797,416.14470946362513,395.93753212376646,"Shuttlecock"
"2014.jpg",454.5499383477188,367.8947368421052,591.861898890259,611.0526315789473,"Player1"
"2014.jpg",544.5129469790379,284.2105263157895,623.4278668310719,419.9999999999999,"Player2"
"2014.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2016.jpg",394.0485319050555,372.7796052631579,412.9881126695438,390.6743581671464,"Shuttlecock"
"2016.jpg",454.5499383477188,367.8947368421052,591.861898890259,611.0526315789473,"Player1"
"2016.jpg",544.5129469790379,284.2105263157895,623.4278668310719,419.9999999999999,"Player2"
"2016.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2020.jpg",392.9963008631319,376.9901637027138,409.8315158754624,392.7796373869243,"Shuttlecock"
"2020.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2020.jpg",523.9950678175089,281.0526315789474,602.9099876695429,416.8421052631578,"Player2"
"2020.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2017.jpg",398.2573115752158,374.8848844829359,412.9881126695438,391.7269736842106,"Shuttlecock"
"2017.jpg",454.5499383477188,367.8947368421052,591.861898890259,611.0526315789473,"Player1"
"2017.jpg",544.5129469790379,284.2105263157895,623.4278668310719,419.9999999999999,"Player2"
"2017.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2019.jpg",391.944117987053,373.8322689658717,410.8836987515413,391.7269736842105,"Shuttlecock"
"2019.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2019.jpg",523.9950678175089,281.0526315789474,602.9099876695429,416.8421052631578,"Player2"
"2019.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2018.jpg",395.1007147811344,370.67437422902964,410.8836987515413,389.6217426500823,"Shuttlecock"
"2018.jpg",454.5499383477188,367.8947368421052,591.861898890259,611.0526315789473,"Player1"
"2018.jpg",528.729963008631,281.0526315789474,607.644882860665,416.8421052631578,"Player2"
"2018.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"202.jpg",478.22441430332924,339.09542686060854,584.4965705918619,429.6217105263158,"Shuttlecock"
"2023.jpg",394.0485319050555,385.4111842105263,410.8836987515413,400.1480423776727,"Shuttlecock"
"2023.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2023.jpg",512.9469790382241,277.89473684210526,591.8618988902581,413.6842105263157,"Player2"
"2023.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2024.jpg",392.9963008631319,387.51646343030427,410.8836987515413,406.4638318513569,"Shuttlecock"
"2024.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2024.jpg",512.9469790382241,277.89473684210526,591.8618988902581,413.6842105263157,"Player2"
"2024.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2021.jpg",392.9963008631319,376.9901637027138,414.04029554562266,396.99014764083057,"Shuttlecock"
"2021.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2021.jpg",523.9950678175089,281.0526315789474,602.9099876695429,416.8421052631578,"Player2"
"2021.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2022.jpg",394.0485319050555,381.20067395662005,412.9881126695438,401.2006578947368,"Shuttlecock"
"2022.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2022.jpg",523.9950678175089,281.0526315789474,602.9099876695429,416.8421052631578,"Player2"
"2022.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"2025.jpg",396.1528976572133,387.51646343030427,411.93588162762023,405.41121633429276,"Shuttlecock"
"2025.jpg",435.6103575832305,372.6315789473683,572.9223181257706,615.7894736842104,"Player1"
"2025.jpg",512.9469790382241,277.89473684210526,591.8618988902581,413.6842105263157,"Player2"
"2025.jpg",360.3781500462392,330.6743581671464,921.2001965166462,414.8849005448191,"Net"
"118.jpg",696.6255144032922,361.15173674588664,778.2716049382718,575.2102376599635,"Player1"
"118.jpg",608.395061728395,271.6453382084095,665.0205761316872,400.63985374771477,"Player2"
"118.jpg",375.30864197530866,330.38391224862886,916.5432098765432,426.9652650822669,"Net"
"1179.jpg",613.6625514403293,361.15173674588664,778.2716049382716,566.489945155393,"Player1"
"1179.jpg",628.1481481481482,250.58500914076782,684.7736625514403,379.5795246800731,"Player2"
"1179.jpg",345.0205761316872,311.1334552102377,916.5432098765432,426.9652650822669,"Net"
"1178.jpg",613.6625514403293,361.15173674588664,778.2716049382716,566.489945155393,"Player1"
"1178.jpg",628.1481481481482,250.58500914076782,684.7736625514403,379.5795246800731,"Player2"
"1178.jpg",345.0205761316872,311.1334552102377,916.5432098765432,426.9652650822669,"Net"
"1177.jpg",613.6625514403293,361.15173674588664,778.2716049382716,566.489945155393,"Player1"
"1177.jpg",628.1481481481482,250.58500914076782,684.7736625514403,379.5795246800731,"Player2"
"1177.jpg",345.0205761316872,311.1334552102377,916.5432098765432,426.9652650822669,"Net"
"1180.jpg",630.7818930041152,361.15173674588664,778.2716049382717,584.4241316270567,"Player1"
"1180.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1180.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1180.jpg",680.8230452674898,297.9707495429616,709.7942386831277,326.9287020109689,"Shuttlecock"
"1181.jpg",659.7530864197531,369.0493601462523,741.3991769547326,583.107861060329,"Player1"
"1181.jpg",608.395061728395,271.6453382084095,665.0205761316872,400.63985374771477,"Player2"
"1181.jpg",375.30864197530866,330.38391224862886,916.5432098765432,426.9652650822669,"Net"
"1181.jpg",680.8230452674898,297.9707495429616,709.7942386831277,326.9287020109689,"Shuttlecock"
"1182.jpg",630.7818930041152,361.15173674588664,778.2716049382717,584.4241316270567,"Player1"
"1182.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1182.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1182.jpg",680.8230452674898,297.9707495429616,709.7942386831277,326.9287020109689,"Shuttlecock"
"1183.jpg",630.7818930041152,361.15173674588664,778.2716049382717,584.4241316270567,"Player1"
"1183.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1183.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1183.jpg",680.8230452674898,297.9707495429616,709.7942386831277,326.9287020109689,"Shuttlecock"
"1184.jpg",630.7818930041152,361.15173674588664,778.2716049382717,584.4241316270567,"Player1"
"1184.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1184.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1184.jpg",680.8230452674898,297.9707495429616,709.7942386831277,326.9287020109689,"Shuttlecock"
"1189.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1189.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1189.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1189.jpg",640,282.1755027422303,668.9711934156379,311.1334552102376,"Shuttlecock"
"1188.jpg",630.7818930041152,361.15173674588664,778.2716049382717,584.4241316270567,"Player1"
"1188.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1188.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1188.jpg",628.1481481481482,295.33820840950636,657.1193415637861,324.29616087751367,"Shuttlecock"
"1186.jpg",586.0082304526749,355.88665447897625,733.4979423868314,579.1590493601462,"Player1"
"1186.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1186.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1186.jpg",634.7325102880659,283.49177330895793,663.7037037037038,312.44972577696524,"Shuttlecock"
"1187.jpg",597.8600823045267,357.20292504570386,745.3497942386832,580.4753199268739,"Player1"
"1187.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1187.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1187.jpg",641.3168724279835,291.38939670932353,670.2880658436214,320.34734917733084,"Shuttlecock"
"1185.jpg",630.7818930041152,361.15173674588664,778.2716049382717,584.4241316270567,"Player1"
"1185.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1185.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1185.jpg",651.8518518518518,280.8592321755027,680.8230452674898,309.81718464351,"Shuttlecock"
"119.jpg",705.843621399177,361.15173674588664,778.2716049382718,577.8427787934186,"Player1"
"119.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"119.jpg",384.5267489711934,331.70018281535647,916.5432098765432,409.3601462522852,"Net"
"1191.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1191.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1191.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1191.jpg",640,282.1755027422303,668.9711934156379,311.1334552102376,"Shuttlecock"
"1190.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1190.jpg",599.1769547325102,252.72394881170018,668.9711934156378,399.32358318098704,"Player2"
"1190.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1190.jpg",640,282.1755027422303,668.9711934156379,306.691042047532,"Shuttlecock"
"1193.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1193.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1193.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1193.jpg",595.2263374485597,313.76599634369285,624.1975308641976,342.72394881170015,"Shuttlecock"
"1192.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1192.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1192.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1192.jpg",609.7119341563786,305.8683729433272,634.7325102880658,334.8263254113345,"Shuttlecock"
"1194.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1194.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1194.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1194.jpg",612.3456790123457,328.2449725776965,641.3168724279836,357.2029250457038,"Shuttlecock"
"1196.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1196.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1196.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
"1196.jpg",601.8106995884774,329.5612431444241,630.7818930041153,358.5191956124314,"Shuttlecock"
"1195.jpg",592.5925925925926,357.20292504570386,740.0823045267491,580.4753199268739,"Player1"
"1195.jpg",608.395061728395,254.0402193784278,678.1893004115226,400.63985374771465,"Player2"
"1195.jpg",347.65432098765433,313.27239488117004,916.5432098765432,426.9652650822669,"Net"
